Date,VUG,VTV,^FVX,ret_growth,ret_value,spread,rate_5y,rate_5y_change,spread_vol
2021-10-31,306.6878356933594,128.73731994628906,1.187999963760376,8.264136324589,5.444326220770179,2.8198101038188206,1.187999963760376,0.19099998474121094,3.9452018940356215
2021-11-30,308.8746337890625,124.82305908203125,1.149999976158142,0.7130371150062764,-3.0405020594578946,3.753539174464171,1.149999976158142,-0.03799998760223389,2.833621992004138
2021-12-31,313.73651123046875,133.5045166015625,1.2630000114440918,1.5740617420615166,6.955011023905411,-5.380949281843894,1.2630000114440918,0.11300003528594971,3.4063126474547465
2022-01-31,284.2008361816406,132.07064819335938,1.6139999628067017,-9.414165706436195,-1.07402239617288,-8.340143310263315,1.6139999628067017,0.35099995136260986,4.8359954087946955
2022-02-28,271.1684265136719,130.54605102539062,1.7209999561309814,-4.585633822568836,-1.1543800146544658,-3.43125380791437,1.7209999561309814,0.10699999332427979,4.698757537111106
2022-03-31,281.4769592285156,134.8307342529297,2.421999931335449,3.801523963308462,3.2821239661287915,0.5193999971796703,2.421999931335449,0.7009999752044678,4.811036360258918
2022-04-30,245.2353515625,128.3711395263672,2.9119999408721924,-12.87551484332793,-4.79089190039187,-8.08462294293606,2.9119999408721924,0.49000000953674316,4.832341922656056
2022-05-31,238.6388397216797,131.46408081054688,2.811000108718872,-2.689869873487283,2.4093743310149573,-5.09924420450224,2.811000108718872,-0.10099983215332031,3.2785843245361947
2022-06-30,218.45932006835938,121.09693145751953,3.003999948501587,-8.456091924036901,-7.885917802876863,-0.5701741211600382,3.003999948501587,0.19299983978271484,3.716794181688598
2022-07-31,246.95147705078125,127.22157287597656,2.694999933242798,13.042316973936497,5.057635519530512,7.984681454405985,2.694999933242798,-0.30900001525878906,5.566441534071245
2022-08-31,234.6019287109375,123.81491088867188,3.2839999198913574,-5.000799544642643,-2.6777392468065986,-2.323060297836044,3.2839999198913574,0.5889999866485596,5.505480952732619
2022-09-30,210.0995635986328,114.142822265625,4.040999889373779,-10.444230039768787,-7.811731683709344,-2.6324983560594424,4.040999889373779,0.7569999694824219,5.451599155493534
2022-10-31,218.73138427734375,127.53713989257812,4.248000144958496,4.108442935750634,11.734699879579669,-7.626256943829035,4.248000144958496,0.2070002555847168,5.347933489293613
2022-11-30,228.84597778320312,135.18179321289062,3.8320000171661377,4.624207696246474,5.9940604962220645,-1.3698527999755905,3.8320000171661377,-0.4160001277923584,5.085681319193044
2022-12-31,209.70556640625,130.71798706054688,4.0,-8.363883675109097,-3.3020764455417018,-5.061807229567395,4.0,0.1679999828338623,5.31916525936199
2023-01-31,231.48204040527344,134.35914611816406,3.638000011444092,10.38430899675653,2.7855072890088595,7.598801707747671,3.638000011444092,-0.3619999885559082,5.177080865708292
